host_id,host_name,property_type,bedrooms,beds,bathrooms,ratings,neighbourhood,latitude,longitude,room_type,daily_price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
390727484,Brad,Guest suite,2.0,3,1.5,5.0,78751,30.31607,-97.72045,Entire home/apt,126,1,47,2023-05-07,2.16,1,72,15
390816956,Olivia,Home,3.0,3,1.5,4.64,78753,30.36498,-97.68821,Entire home/apt,111,2,11,2023-07-22,0.37,1,361,3
34910083,Dave,Home,2.0,2,1.5,4.88,78723,30.31862,-97.67276,Entire home/apt,180,2,33,2023-07-24,1.1,2,1,6
281817004,Paula,Home,3.0,4,3.0,5.0,78732,30.32794,-97.9252,Entire home/apt,571,3,5,2022-10-09,0.2,2,342,1
74458120,Kourtney,Rental unit,1.0,1,1.0,5.0,78738,30.3199,-97.95727,Entire home/apt,69,2,4,2021-06-06,0.13,2,0,0
219500569,Sonder (Austin),Rental unit,0.5,1,1.0,4.38,78702,30.26346,-97.73156,Entire home/apt,189,2,40,2023-08-23,1.33,17,340,9
219500569,Sonder (Austin),Rental unit,1.0,2,0.0,4.73,78702,30.26246,-97.73178,Entire home/apt,261,2,11,2022-11-30,0.37,17,310,1
219500569,Sonder (Austin),Rental unit,1.0,2,0.0,4.89,78702,30.26192,-97.72978,Entire home/apt,235,2,36,2023-08-18,1.26,17,308,17
219500569,Sonder (Austin),Rental unit,1.0,2,0.0,4.73,78702,30.2635,-97.72983,Entire home/apt,356,2,108,2023-08-23,3.67,17,354,37
219500569,Sonder (Austin),Rental unit,2.0,3,0.0,4.66,78702,30.26194,-97.73179,Entire home/apt,313,2,65,2023-07-17,2.15,17,344,5
372185009,Jason,Home,2.0,3,1.0,4.92,78722,30.29022,-97.71922,Entire home/apt,238,2,65,2023-08-27,2.14,2,32,19
114199786,Gina,Home,1.0,1,1.5,4.96,78745,30.22402,-97.78039,Private room,50,1,52,2023-04-05,1.7,1,182,12
372185009,Jason,Home,2.0,2,2.0,5.0,78722,30.2896,-97.71941,Entire home/apt,382,2,12,2023-09-04,0.45,2,43,9
139011120,Sherry,Rental unit,1.0,3,1.0,4.3,78731,30.35041,-97.75531,Entire home/apt,65,5,10,2021-03-30,0.33,1,0,0
62926106,Guy,Home,3.0,4,2.0,4.66,78734,30.42243,-97.94575,Entire home/apt,300,2,32,2023-07-30,1.06,18,330,6
10954890,Matalee,Guesthouse,2.0,2,1.0,5.0,78757,30.33188,-97.72925,Entire home/apt,114,2,62,2023-09-04,2.07,1,58,24
55000456,David,Home,3.0,6,2.5,4.93,78744,30.19846,-97.73038,Entire home/apt,182,2,86,2023-08-20,3.01,1,239,35
67795295,Aaron,Home,3.0,2,1.0,4.94,78748,30.18549,-97.81254,Entire home/apt,114,1,69,2023-08-20,2.35,1,30,22
391290463,Jen,Home,4.0,5,2.0,4.8,78745,30.2118848,-97.8085949,Entire home/apt,279,1,51,2023-08-18,1.85,1,303,26
50214619,Ames - Austin Vacay,Rental unit,1.0,3,1.0,3.99,78751,30.308257155045187,-97.72984858473984,Entire home/apt,88,1,114,2023-08-27,3.73,25,352,39
367670680,Martin,Rental unit,1.0,2,1.0,5.0,78704,30.237497,-97.755234,Entire home/apt,211,3,7,2022-02-26,0.24,30,0,0
299606671,Dina,Home,1.0,1,1.5,4.44,78747,30.14091,-97.76352,Private room,41,15,9,2023-08-05,0.32,14,365,1
261359060,Sarah,Rental unit,1.0,1,1.5,4.7,78704,30.24685,-97.77844,Entire home/apt,79,1,33,2021-10-26,1.11,1,0,0
112972536,Elli,Condo,2.0,2,1.0,4.97,78704,30.25203,-97.77485,Entire home/apt,155,8,30,2023-04-07,0.99,1,221,4
41518493,Gina,Home,3.0,3,1.0,4.98,78704,30.22803,-97.76689,Entire home/apt,299,2,65,2023-07-25,2.43,1,20,27
53446541,Gina,Guesthouse,1.0,1,1.0,4.92,78702,30.25603,-97.72232,Entire home/apt,165,3,25,2023-03-19,0.87,1,30,1
27647066,Jack,Condo,3.0,4,3.0,5.0,78701,30.27044,-97.74717,Entire home/apt,497,2,8,2023-04-03,0.28,1,0,2
11699652,Ed,Home,3.0,3,2.0,4.92,78721,30.26003,-97.6857,Entire home/apt,148,2,62,2023-08-20,2.09,1,133,24
487072,Greg & Amanda,Home,3.0,4,2.5,5.0,78759,30.40745,-97.73261,Entire home/apt,320,30,3,2023-08-11,0.1,12,0,1
12803462,Lane,Home,3.0,4,2.0,4.94,78702,30.2785,-97.70399,Entire home/apt,150,28,18,2022-06-26,0.69,1,0,0
4893298,Mary,Home,3.0,4,2.5,5.0,78704,30.2543,-97.77255,Entire home/apt,645,30,5,2023-07-19,0.31,3,112,4
392031851,Romina,Guesthouse,1.0,1,1.0,4.9,78727,30.41781,-97.68816,Entire home/apt,88,2,70,2023-09-03,2.35,2,349,17
392030937,Dominic & Sara,Rental unit,1.0,2,1.0,4.88,78704,30.25304,-97.76773,Entire home/apt,112,2,43,2023-04-28,1.43,2,333,21
389697794,David,Condo,2.0,2,2.0,4.86,78701,30.27274,-97.74861,Entire home/apt,226,1,7,2023-04-01,0.29,23,339,2
239164630,Howard,Home,3.0,4,2.0,4.8,78704,30.23817,-97.77127,Entire home/apt,454,3,76,2023-08-21,2.83,2,154,21
59627600,Aaron,Home,2.0,2,1.0,5.0,78722,30.28104,-97.71749,Private room,90,28,3,2023-03-30,0.27,2,0,3
27209771,Jenn,Home,2.0,2,1.0,4.86,78702,30.26867,-97.7101,Entire home/apt,139,1,99,2023-09-03,3.42,1,169,30
270024414,Nick,Home,3.0,3,2.5,5.0,78744,30.16483,-97.72846,Entire home/apt,200,14,17,2023-07-30,0.64,2,358,16
7674546,Neb,Home,3.0,4,2.0,4.9,78725,30.23363,-97.59363,Entire home/apt,999,3,50,2023-07-10,1.67,1,255,18
103068619,Thuy,Home,4.0,4,3.0,4.97,78734,30.36897,-97.93634,Entire home/apt,212,2,60,2023-08-31,1.99,2,345,11
341861648,PMI Austin Metro,Home,1.0,1,1.0,5.0,78703,30.27585,-97.75304,Entire home/apt,102,30,9,2023-08-21,0.32,10,344,2
88566861,Kasa,Rental unit,1.0,1,1.0,4.56,78701,30.26404,-97.74161,Entire home/apt,231,2,43,2023-08-27,1.45,12,258,12
392704843,Sophie,Rental unit,0.5,1,1.0,4.89,78703,30.27571,-97.75682,Entire home/apt,102,1,148,2023-08-27,4.91,4,21,56
10019357,Stefanie,Home,2.0,4,2.0,4.95,78702,30.25753,-97.73214,Entire home/apt,262,2,21,2023-09-04,0.74,3,306,19
396129234,Tonja,Guesthouse,2.0,3,1.0,5.0,78733,30.345194,-97.861465,Entire home/apt,105,2,90,2023-06-20,3.35,1,0,27
176112292,Sandy,Tiny home,1.0,1,1.0,4.9,78734,30.38127,-97.93962,Entire home/apt,80,7,42,2023-08-13,1.4,5,76,8
1770424,Jason,Home,3.0,4,2.0,4.8,78705,30.29736,-97.74233,Entire home/apt,167,1,217,2023-08-25,7.2,8,329,96
71135698,Stew,Condo,2.0,3,1.0,4.95,78702,30.25772,-97.71318,Entire home/apt,155,3,98,2023-05-29,3.28,3,168,33
18253226,Portoro,Home,2.0,2,2.5,4.93,78704,30.24481,-97.75408,Entire home/apt,100,2,73,2023-06-22,2.42,32,309,19
319019112,Sam,Home,9.0,18,5.5,4.76,78741,30.23077,-97.6982,Entire home/apt,1323,1,46,2023-08-02,1.56,2,311,20
63253402,Reid,Home,3.0,3,2.0,4.94,78744,30.16309,-97.74463,Entire home/apt,131,2,16,2023-09-04,1.09,4,28,9
388019784,Jacob,Tiny home,1.0,2,1.0,4.84,78724,30.28444,-97.63612,Entire home/apt,132,2,87,2023-08-18,2.93,5,86,20
274552333,Evonify,Rental unit,2.0,3,1.0,4.47,78751,30.30286,-97.73354,Entire home/apt,127,1,62,2023-08-13,2.09,126,329,20
107217410,Johnny,Condo,1.0,1,1.0,4.68,78745,30.21012,-97.81664,Private room,130,2,37,2022-10-24,1.26,1,364,2
393210736,Kathryn,Guesthouse,0.5,2,1.0,4.88,78737,30.20635,-97.99318,Entire home/apt,220,2,17,2022-10-16,0.58,1,138,1
393228209,Lavish Travel,Rental unit,1.0,1,1.0,5.0,78741,30.22072,-97.70802,Entire home/apt,159,2,16,2021-10-25,0.54,1,84,0
2436512,Crystal,Home,1.0,1,1.0,4.93,78702,30.25366,-97.72553,Entire home/apt,129,1,189,2023-08-21,6.27,7,306,75
367670680,Martin,Rental unit,1.0,1,1.0,5.0,78704,30.237497,-97.755234,Entire home/apt,197,2,3,2021-07-01,0.11,30,0,0
188609091,Mason,Home,3.0,6,2.0,5.0,78746,30.33454,-97.8182,Entire home/apt,1296,2,12,2023-08-27,0.46,1,48,4
48990716,Natasha,Shipping container,1.0,1,1.0,4.96,78721,30.27887,-97.68195,Entire home/apt,124,2,23,2023-08-14,1.86,3,107,22
18153980,Kristine,Townhouse,2.0,2,2.5,3.93,78741,30.23146,-97.71832,Entire home/apt,129,1,14,2023-03-15,0.58,7,289,5
152873511,Misty,Home,3.0,3,2.0,4.72,78702,30.25685,-97.72101,Entire home/apt,313,4,25,2023-05-08,0.84,2,323,8
11550838,Ana,Guesthouse,1.0,2,1.0,4.99,78702,30.25265,-97.72314,Entire home/apt,125,3,104,2023-07-31,3.75,1,138,46
39244171,Alex,Townhouse,1.0,2,1.5,4.76,78704,30.24656,-97.78335,Entire home/apt,109,2,95,2023-08-20,3.62,4,57,29
18253226,Portoro,Home,4.0,5,2.0,4.87,78703,30.27338308832746,-97.75507294012974,Entire home/apt,133,2,85,2023-08-20,2.87,32,242,28
394034373,Norma,Condo,1.0,2,1.0,4.94,78704,30.25088,-97.74411,Entire home/apt,132,2,86,2023-07-24,2.95,1,151,26
88566861,Kasa,Rental unit,1.0,2,1.0,4.65,78701,30.26691,-97.7487,Entire home/apt,193,1,161,2023-09-09,5.38,12,299,111
178544096,Claudia,Guest suite,1.0,2,1.0,4.74,78724,30.27211,-97.61812,Entire home/apt,107,1,46,2023-07-23,1.73,2,177,14
354407,Robyn,Home,3.0,5,2.5,4.97,78723,30.29523,-97.69901,Entire home/apt,250,2,32,2023-04-30,1.11,2,41,4
386381014,Indigo Austin,Rental unit,1.0,1,0.0,4.71,78701,30.26869,-97.73756,Entire home/apt,193,1,778,2023-08-31,26.25,2,90,161
203862347,First,Rental unit,2.0,2,2.0,4.48,78730,30.36797,-97.80414,Entire home/apt,71,7,23,2023-08-12,0.81,5,54,6
10207161,Embry,Guest suite,1.0,1,1.0,4.83,78702,30.25336,-97.70884,Entire home/apt,100,1,76,2023-09-03,2.63,1,256,27
24328993,Matt,Condo,1.0,1,1.0,4.86,78701,30.28122,-97.74355,Entire home/apt,113,2,108,2023-09-06,3.64,5,75,47
4868857,Jillian,Home,9.0,14,4.5,4.75,78702,30.25961,-97.73627,Entire home/apt,234,1,57,2023-09-04,2.06,5,322,26
142977807,Bo,Condo,1.0,2,1.0,4.8,78704,30.26047,-97.7765,Entire home/apt,90,4,5,2023-06-12,0.46,1,154,5
22225907,Antwain,Home,3.0,3,1.0,4.82,78741,30.23549,-97.69861,Entire home/apt,132,2,71,2023-07-09,2.4,3,194,20
127108598,Richard,Home,4.0,7,4.0,5.0,78723,30.29484,-97.70197,Entire home/apt,297,2,7,2023-07-31,0.31,1,36,3
1564477,Michael,Home,3.0,3,2.0,4.92,78704,30.23012,-97.78157,Entire home/apt,160,2,71,2023-09-08,3.01,1,65,42
262127534,Eunice,Home,4.0,6,2.0,4.85,78721,30.26435,-97.68889,Entire home/apt,216,2,26,2023-07-31,0.88,3,252,3
24974582,Jacqueline,Rental unit,2.0,2,1.0,5.0,78745,30.23009,-97.78949,Entire home/apt,98,4,4,2022-01-14,0.14,1,0,0
88566861,Kasa,Rental unit,2.0,3,2.0,4.64,78701,30.26689,-97.74902,Entire home/apt,257,1,125,2023-09-04,4.46,12,300,81
272996905,Marcy,Home,4.0,4,3.0,5.0,78704,30.24267,-97.76036,Entire home/apt,750,2,24,2023-08-20,0.82,1,26,8
152608759,Tracey,Home,5.0,13,4.0,4.96,78746,30.31911,-97.7925,Entire home/apt,1769,1,24,2023-08-20,0.86,13,341,9
218425991,Mason,Tiny home,1.0,2,1.0,4.71,78748,30.14318,-97.82647,Entire home/apt,85,5,7,2021-11-28,0.26,1,0,0
499072196,Lisa,Home,3.0,8,2.0,4.89,78723,30.30698,-97.67591,Entire home/apt,130,2,109,2023-08-25,3.75,11,318,41
9907906,Lara,Home,2.0,2,2.0,5.0,78703,30.28112,-97.75705,Entire home/apt,116,30,11,2023-08-18,0.4,2,201,3
44376021,Vicki,Condo,2.0,3,1.5,4.96,78704,30.23148,-97.77639,Entire home/apt,153,2,27,2023-09-03,1.46,1,349,16
11749837,Fiona,Rental unit,1.0,1,1.0,4.75,78731,30.374,-97.76334,Entire home/apt,80,1,4,2021-09-01,0.14,1,0,0
122367639,Honey,Condo,1.0,1,1.0,4.85,78701,30.28011,-97.74373,Entire home/apt,129,1,191,2023-08-19,6.72,1,192,64
5241873,Dan,Home,1.0,1,1.0,4.33,78754,30.33149,-97.64662,Private room,64,2,15,2022-03-20,0.52,1,0,0
374645236,Michael,Condo,2.0,2,1.0,4.5,78752,30.33538,-97.70838,Entire home/apt,99,2,62,2023-06-23,2.11,13,158,16
155126486,Rui,Guesthouse,1.0,1,1.0,4.98,78741,30.24597,-97.73303,Entire home/apt,123,1,291,2023-09-05,9.89,1,134,105
205245796,Robert,Home,4.0,6,2.0,4.85,78741,30.2202,-97.73824,Entire home/apt,226,2,55,2023-09-01,1.87,13,154,39
251180254,Jon - Austin Vacay,Rental unit,1.0,2,1.0,4.58,78704,30.26137,-97.77298,Entire home/apt,82,1,155,2023-08-31,5.31,13,338,61
4655671,Nicole,Home,4.0,4,2.0,4.88,78704,30.25157,-97.77003,Entire home/apt,571,3,25,2023-04-29,0.87,2,350,3
3625921,Alexandra,Home,1.0,1,1.0,5.0,78704,30.23867,-97.77614,Private room,300,1,6,2021-09-06,0.21,2,365,0
103063114,Christian & Francesca,Home,3.0,3,2.0,4.9,78725,30.22747,-97.5887,Entire home/apt,250,3,117,2023-03-18,4.0,1,0,10
20672269,Sarah,Home,2.0,2,2.0,5.0,78702,30.27561,-97.71431,Entire home/apt,120,30,8,2023-06-26,0.32,2,314,4
2163758,Leslie,Home,2.0,2,1.5,4.44,78742,30.2218,-97.67429,Entire home/apt,99,2,9,2023-08-06,0.36,1,86,2
10662085,Brooke,Home,4.0,4,2.5,5.0,78702,30.25749,-97.73215,Entire home/apt,700,3,34,2022-08-14,1.19,1,67,0
1123825,Loren,Home,2.0,2,2.5,5.0,78702,30.25454,-97.72267,Entire home/apt,375,4,7,2022-03-18,0.24,1,0,0
64336862,Melissa,Home,5.0,8,2.0,4.83,78744,30.19111,-97.69926,Entire home/apt,402,2,60,2023-07-23,2.09,1,328,28
381762804,Nico,Rental unit,1.0,3,1.0,4.62,78704,30.25193,-97.74835,Entire home/apt,190,1,76,2023-05-30,2.67,1,0,32
67108209,Lucas & Nickol,Home,4.0,10,3.0,4.93,78741,30.22535,-97.69327,Entire home/apt,418,1,69,2023-06-25,2.35,8,0,17
21062087,Rico,Rental unit,1.0,3,1.0,4.52,78704,30.22756,-97.7541,Entire home/apt,115,2,23,2023-06-03,0.82,2,0,5
16047277,Mireille,Rental unit,1.0,2,1.0,4.4,78703,30.2734,-97.75603,Entire home/apt,110,1,40,2023-08-22,1.44,8,348,14
37067411,Elizabeth,Home,3.0,3,2.5,4.67,78741,30.21914,-97.6994,Entire home/apt,942,2,6,2021-08-08,0.21,2,365,0
18253226,Portoro,Home,3.0,3,2.0,4.93,78704,30.24141,-97.75111,Entire home/apt,155,2,91,2023-09-03,3.12,32,317,38
7620914,Kendall,Bungalow,2.0,3,1.0,5.0,78756,30.33154,-97.73379,Entire home/apt,150,30,3,2021-10-25,0.11,1,0,0
18253226,Portoro,Guesthouse,1.0,1,1.0,4.95,78704,30.24160276826433,-97.74980994985104,Entire home/apt,85,2,57,2023-08-11,1.99,32,325,26
24892400,Christina,Rental unit,2.0,2,2.0,4.98,78741,30.2194,-97.70774,Entire home/apt,168,1,162,2023-09-09,5.6,2,138,103
139155196,Tyrone,Home,2.0,3,2.0,4.77,78723,30.30756,-97.67258,Entire home/apt,100,1,65,2023-06-04,2.28,1,11,16
63008925,Maile,Home,2.0,3,1.0,4.88,78704,30.23244,-97.76135,Entire home/apt,220,3,8,2023-04-18,0.45,1,264,2
35817561,Jen And Steven,Rental unit,1.0,2,1.0,4.81,78756,30.31972,-97.73206,Entire home/apt,68,1,99,2023-08-25,3.39,77,348,33
75163503,Hamel,Guest suite,2.0,4,2.0,5.0,78759,30.39575,-97.75446,Entire home/apt,364,3,4,2022-10-24,0.16,2,172,1
35817561,Jen And Steven,Rental unit,1.0,2,1.0,4.84,78756,30.32194,-97.73137,Entire home/apt,67,1,114,2023-09-06,3.91,77,361,32
35817561,Jen And Steven,Rental unit,1.0,2,1.0,4.79,78751,30.3173,-97.73106,Entire home/apt,66,1,76,2023-07-15,2.72,77,360,29
9999092,Austin,Home,2.0,2,2.5,5.0,78745,30.21891,-97.78075,Entire home/apt,425,3,4,2021-10-04,0.14,1,86,0
11244707,Hanna,Home,3.0,4,3.0,5.0,78746,30.2711,-97.81029,Entire home/apt,400,3,6,2022-08-14,0.22,1,0,0
15582203,Audrey,Home,3.0,2,2.0,4.74,78744,30.19306,-97.74872,Entire home/apt,200,3,19,2022-10-23,0.86,1,0,1
3644573,Topaz,Home,2.0,2,1.0,4.75,78702,30.26443,-97.69929,Entire home/apt,179,1,92,2023-05-07,3.21,1,359,32
62757158,Jill,Home,2.0,2,2.5,4.91,78704,30.24585,-97.77345,Entire home/apt,189,3,22,2023-08-25,1.52,1,86,15
37675222,Sam,Home,2.0,2,2.5,4.96,78702,30.25237,-97.71455,Entire home/apt,380,3,50,2022-11-18,2.19,2,19,10
65046055,Indiee,Rental unit,1.0,2,1.0,4.7,78741,30.2379,-97.72175,Entire home/apt,99,2,40,2022-10-24,1.39,1,4,3
226055637,Minal,Home,3.0,5,2.0,4.69,78759,30.43153,-97.77501,Entire home/apt,129,1,42,2023-07-04,1.53,1,0,17
1250839,Austen,Home,2.0,2,2.0,4.98,78741,30.22592,-97.70401,Entire home/apt,300,2,46,2023-08-21,1.6,1,34,27
12925390,Ironclad Lodgings,Home,2.0,2,1.0,4.83,78745,30.19953,-97.82677,Entire home/apt,72,2,161,2023-09-02,5.52,4,97,61
54488429,Denise,Home,1.0,1,1.0,4.89,78732,30.38468,-97.91233,Private room,153,2,38,2023-09-04,1.31,2,81,13
396806507,Scott,Home,4.0,4,2.0,4.74,78704,30.22984,-97.76541,Entire home/apt,511,1,58,2023-09-04,2.01,1,198,22
19853794,Timothy,Home,5.0,4,2.5,5.0,78727,30.43069,-97.68859,Entire home/apt,88,28,3,2022-06-08,0.11,3,344,0
272515104,Ames - Austin Vacay,Rental unit,2.0,3,1.0,4.6,78723,30.29595,-97.68633,Entire home/apt,83,1,156,2023-08-21,5.36,6,343,47
22248765,Jennifer,Rental unit,1.0,1,1.0,5.0,78722,30.28856,-97.71547,Entire home/apt,129,7,38,2023-09-05,1.43,2,119,17
203034693,Michael,Condo,1.0,1,1.0,4.88,78704,30.25143,-97.74457,Entire home/apt,121,2,33,2023-08-31,1.17,1,8,18
414484382,Christine,Rental unit,2.0,2,2.0,4.97,78704,30.23932,-97.78553,Entire home/apt,97,1,64,2023-07-02,2.26,47,334,18
168046297,Jonathan,Home,3.0,4,2.0,4.88,78734,30.37638,-97.92459,Entire home/apt,257,2,16,2023-03-24,0.59,1,177,2
367670680,Martin,Rental unit,1.0,1,1.0,4.97,78704,30.237497,-97.755234,Entire home/apt,240,2,33,2023-08-27,1.13,30,91,8
12197907,Daniel,Guesthouse,1.0,1,1.0,5.0,78721,30.27538681030273,-97.6964340209961,Entire home/apt,76,1,3,2023-03-17,0.12,4,342,2
20851570,Lindsey,Rental unit,0.5,1,1.0,4.79,78752,30.32877,-97.70441,Entire home/apt,69,1,28,2023-08-06,1.01,34,149,10
20851570,Lindsey,Rental unit,0.5,1,1.0,4.68,78752,30.32835,-97.70233,Entire home/apt,69,1,34,2023-05-31,1.19,34,143,10
342227160,Mohamed,Rental unit,1.0,1,1.0,4.73,78702,30.25383,-97.69444,Entire home/apt,174,3,11,2022-05-24,0.39,6,1,0
414484382,Christine,Rental unit,2.0,2,2.0,4.89,78704,30.23891,-97.78599,Entire home/apt,83,1,36,2023-07-14,1.25,47,351,10
393620315,Jessica,Houseboat,4.0,4,2.0,4.77,78734,30.42296,-97.94495,Entire home/apt,577,2,48,2023-07-23,1.74,7,74,14
6037067,Mali'S Theme,Home,3.0,4,2.5,5.0,78703,30.31236,-97.76671,Entire home/apt,170,4,41,2023-08-26,1.66,5,143,28
5341252,Peter,Home,1.0,1,1.0,4.95,78737,30.18843,-97.99916,Private room,111,1,44,2023-07-17,1.51,2,334,10
24974744,Zachary,Home,1.0,1,1.0,5.0,78736,30.24438,-97.90765,Entire home/apt,100,3,3,2021-07-12,0.11,1,0,0
159363493,Simone,Condo,1.0,3,1.5,4.87,78741,30.21621,-97.73906,Entire home/apt,106,2,159,2023-08-18,5.53,2,333,69
16289150,Shawn,Home,3.0,3,2.5,5.0,78723,30.29704,-97.70205,Entire home/apt,346,2,30,2023-05-07,1.2,1,70,15
1308773,Adam,Home,3.0,4,2.5,4.74,78722,30.28414,-97.71655,Entire home/apt,256,1,39,2023-08-20,1.48,2,332,22
396938601,Jacob,Home,3.0,3,2.0,4.96,78702,30.2771,-97.71366,Entire home/apt,303,2,69,2023-08-20,2.44,5,164,27
98790715,Tricia,Condo,1.0,1,1.0,5.0,78701,30.26993,-97.741028,Entire home/apt,200,28,13,2023-06-18,0.49,1,239,2
18154384,Rachel,Guesthouse,1.0,1,1.0,4.9,78737,30.22424,-97.9014,Entire home/apt,112,3,41,2023-08-08,2.21,1,139,24
1699416,Summer,Rental unit,1.0,1,1.0,4.73,78704,30.23242,-97.78219,Private room,63,2,11,2021-12-01,0.4,2,0,0
8402421,Andy,Rental unit,2.0,4,1.0,4.75,78744,30.21358,-97.73562,Entire home/apt,56,2,106,2023-08-23,3.64,3,301,48
322757999,Matthew,Guest suite,0.5,1,1.0,4.9,78744,30.14923,-97.71557,Entire home/apt,93,1,48,2023-09-04,2.05,1,349,17
37423519,Felecha,Guest suite,0.5,1,1.0,5.0,78745,30.20459,-97.82956,Entire home/apt,100,2,42,2023-09-02,1.62,1,52,23
47572051,Lauren,Condo,2.0,2,1.0,5.0,78702,30.25754,-97.71286,Entire home/apt,72,60,4,2023-06-30,0.16,1,244,3
1961942,Jessica,Guest suite,2.0,2,1.0,4.95,78722,30.29897,-97.71331,Entire home/apt,164,1,66,2023-06-11,2.35,1,79,19
48263936,Lesli,Townhouse,0.5,1,1.0,5.0,78748,30.15556,-97.83129,Private room,50,2,14,2022-10-24,0.49,1,364,1
88566861,Kasa,Rental unit,2.0,4,2.0,4.76,78701,30.26629,-97.74187,Entire home/apt,339,2,94,2023-08-22,3.32,12,279,38
34363945,Meg,Condo,2.0,2,2.0,4.76,78759,30.37845,-97.73959,Entire home/apt,200,3,25,2023-07-17,0.91,1,8,6
342227160,Mohamed,Rental unit,2.0,2,2.0,4.89,78702,30.2519,-97.69394,Entire home/apt,250,3,9,2022-05-30,0.32,6,0,0
107412207,Pwl,Rental unit,1.0,2,1.0,4.7,78741,30.22537,-97.7049,Entire home/apt,84,1,71,2023-06-24,2.45,10,155,18
83051,Manuela,Home,2.0,3,2.0,5.0,78731,30.332045,-97.756592,Entire home/apt,225,4,7,2022-12-30,0.27,1,164,1
54155683,Jillian,Townhouse,2.0,2,2.5,4.79,78753,30.389,-97.65884,Entire home/apt,175,30,14,2023-07-24,0.49,1,141,1
20851570,Lindsey,Rental unit,0.5,1,1.0,4.48,78752,30.32966,-97.70459,Entire home/apt,69,1,23,2023-05-17,0.81,34,170,9
20851570,Lindsey,Rental unit,0.5,1,1.0,4.65,78752,30.32833,-97.70376,Entire home/apt,69,1,17,2023-06-14,0.72,34,155,8
20851570,Lindsey,Rental unit,0.5,1,1.0,4.46,78752,30.32864,-97.70416,Entire home/apt,69,1,24,2023-06-07,0.84,34,122,6
20851570,Lindsey,Rental unit,0.5,1,1.0,4.68,78752,30.32947,-97.70453,Entire home/apt,69,1,37,2023-08-14,1.3,34,137,8
274552333,Evonify,Rental unit,2.0,3,1.0,4.48,78751,30.30281,-97.73383,Entire home/apt,123,1,62,2023-07-17,2.19,126,345,8
398200960,Nicodemus,Camper/RV,1.0,2,1.0,4.25,78734,30.39044,-97.9271,Entire home/apt,99,7,8,2021-08-14,0.29,1,270,0
159236670,Lydia,Home,2.0,3,1.0,4.82,78752,30.33458,-97.69555,Entire home/apt,113,1,128,2023-08-16,4.59,1,147,45
1648227,Christian,Condo,3.0,4,2.0,4.37,78704,30.25119,-97.7478,Entire home/apt,250,1,51,2022-05-06,1.76,3,17,0
59997234,Nomadics Vacation Rentals,Rental unit,1.0,3,1.0,4.71,78731,30.31946,-97.75566,Entire home/apt,116,1,70,2023-07-24,2.43,9,345,25
21408258,Adam,Home,1.0,1,1.0,4.86,78745,30.20321,-97.77989,Private room,66,1,21,2023-05-22,0.79,4,90,8
169758891,Valerie,Home,4.0,9,3.0,4.82,78737,30.2238,-98.00898,Entire home/apt,409,1,50,2023-07-03,1.73,22,356,8
3272063,Shauna And Jimmy,Home,3.0,3,3.5,4.93,78704,30.23448,-97.74854,Entire home/apt,383,3,28,2023-09-04,1.05,1,202,12
133855138,Matthew,Home,1.0,1,1.0,5.0,78744,30.15964,-97.78199,Private room,42,1,8,2023-05-30,0.29,1,0,5
138398089,GuestSpaces,Home,5.0,13,4.5,4.83,78734,30.4248,-97.93479,Entire home/apt,980,3,23,2023-07-02,0.81,31,0,5
15219795,Cynthia,Condo,2.0,2,1.0,4.96,78704,30.259742736816406,-97.77288818359376,Entire home/apt,99,1,23,2023-07-09,0.81,10,278,11
144205022,Bruce,Home,4.0,5,3.5,5.0,78737,30.17687,-97.9517,Entire home/apt,525,2,25,2021-11-28,0.9,1,0,0
392704843,Sophie,Rental unit,2.0,2,1.0,4.85,78704,30.25212,-97.77257,Entire home/apt,121,1,100,2023-08-17,3.48,4,20,48
11586891,Gena,Guesthouse,1.0,3,1.0,4.97,78733,30.30013,-97.86356,Entire home/apt,168,2,107,2023-09-07,3.84,2,176,26
29811,Vivian,Townhouse,2.0,4,2.0,5.0,78759,30.43297,-97.76714,Entire home/apt,113,30,6,2022-10-24,0.22,5,58,1
6291528,Joyce,Guesthouse,1.0,1,1.0,5.0,78702,30.27309,-97.71968,Entire home/apt,200,3,31,2023-08-22,1.44,1,133,17
1285912,Maria,Home,3.0,5,2.0,5.0,78704,30.2583,-97.76955,Entire home/apt,400,14,3,2023-07-29,0.22,1,127,2
7567467,Chalu,Home,3.0,3,2.0,4.88,78752,30.3269,-97.68263,Entire home/apt,229,1,26,2022-06-12,0.92,11,0,0
24892400,Christina,Rental unit,2.0,2,2.0,4.98,78741,30.22084,-97.70421,Entire home/apt,133,1,131,2023-09-09,4.75,2,151,80
49493254,Kelsey,Rental unit,0.5,2,1.0,4.87,78704,30.24758,-97.7786,Entire home/apt,95,1,15,2021-07-18,0.53,1,0,0
2812872,Sara,Rental unit,2.0,3,1.0,4.74,78723,30.30985,-97.67785,Entire home/apt,106,2,57,2023-08-06,2.01,3,0,18
59997234,Nomadics Vacation Rentals,Rental unit,2.0,6,2.0,4.82,78731,30.31918,-97.75565,Entire home/apt,269,1,22,2022-09-18,0.8,9,340,1
